id,age group,dataset,gender,age,mainCharacter,emotion,activity,situation,expectation,need,mainCharacter_ko,emotion_ko,activity_ko,situation_ko,expectation_ko,need_ko,drawing_time,stroke_count,avg_stroke_length
1929,children&Adolescents,train,male,17.0,,I'm sad/Want to avoid it,Frustration,Parting,wandering,Time,,슬프다/피하고 싶다,좌절,이별,방황,시간,09:59,193,45964.64240026860
1930,children&Adolescents,train,male,17.0,,Lonely,"I'm holding an umbrella, Bill, and Bill","Looking back on his situation, he goes out for a walk and it starts to rain",Look back on your life and grow further,a friend or teacher to lead,,외롭다,"우산을 쓰고 빌,ㄹ 손에 받아보고 있다",자신의 처지를 돌아보며 산책을 나왔다가 비가 오기 시작한다,자신의 인생을 돌아보고 한층 더 성장한다,이끌어 줄 친구나 스승,02:28,132,27339.521329807300
1931,children&Adolescents,train,male,17.0,,Happy,I feel good because it's cool in the rain,I wanted to get rained on,The clothes get wet but dry quickly  feel better,GFRIEND,,행복하다,비를맞고있다 시원해서 기분이좋다,비를맞고싶어서,옷이 축축해지지만 금방마른다  속이 후련하다,여자친구,01:54,97,14539.954904973200
1932,children&Adolescents,train,male,17.0,,Happy,get rained on,I was in a hurry to go to the academy and didn't bring an umbrella,My clothes are getting wet,Umbrella,,행복하다,비를 맞는다,급하게 학원을 가다가 우산을 안챙겼다,옷이 젖어요,우산,03:19,60,5942.915436784570
1933,children&Adolescents,train,male,17.0,the person on the left,Want to avoid it,be sheltering from the rain,To go home,I will go home by bus,Buses and houses for going home.,왼쪽사람,피하고싶다,비를 피하고 있다,집을 가기 위해,버스가마 타고 집을 갈것이다,집글가기 위한버스와 집.,11:26,177,12004.98116494450
1934,children&Adolescents,train,male,17.0,,Sad,Just stand still.,I broke up with my girlfriend and it suddenly rained,I will not forget my girlfriend and have a hard time.,Something to make you forget your ex-girlfriend,,슬프다,그냥 가만히 서 있다.,사랑하는 여자친구와 헤어졌는데 갑자기 비가와서,여자친구를 잊지못하고 힘들어할것이다.,헤어진 여자친구를 잊도록해줄 무언가(사람이든 뭐든),05:02,290,31720.082580826200
1935,children&Adolescents,train,male,17.0,,feel relieved,be still in the rain,I was frustrated,I don't know.,condolence,,후련하다,비를 가만히 맞고 있다,뭔가 답답해서,모르겠다,위로,11:58,237,24290.709769422200
1936,children&Adolescents,test,male,17.0,,Angry,be in the rain.,"I want to get out of the repetitive life in society, but I don't like myself who can't express anything, so I want to express myself in the rain","As I walk, a car passes by and hits the water in the puddle.",Freedom,,화가난다,비를 맞고 있다.,"사회를 살면서 반복되는 삶을 벗어나고 싶지만 그럴 수 없는, 아무것도 표출할 수 없는 나 자신이 싫어서 비를 맞으며 표출하고 싶어서",걸어가면서 옆에 차가 지나가 웅덩이에 있던 물을 맞는다.,자유,02:22,116,28750.68857393780
1937,children&Adolescents,test,male,17.0,I,I can't wait to get home from the rain,I'm going home with an umbrella and avoiding the rain,It's cloudy,"As I keep getting wet in the rain, my clothes will get very wet at home",Public transport,나,비를 피해서 빨리 집 가고 싶다,우산을 쓰고 비를 피하면서 집에 가고 있다,날씨가 흐려서,계속 비를 맞으면서 집에 옷이 많이 젖을것이다,대중교통,06:12,199,57815.15432485200
1938,children&Adolescents,test,male,17.0,I,be cooling one's head,I'm walking without hesitation and thinking about the future,"If there is no rain, it is quiet, so I think a lot while listening to the sound of rain falling","I will run to the future, and run to the future with bad things and good things","Effort, courage, pride, perseverance",나,머리를 식히고 있다,주저없이 걸으면서 미래에대해 생각하고있다,비가없으면 조용해서 비가 떨어지는 많은소리를 들으면서 많은생각을한다,미래를 향해 뛰어가며 안좋은일 좋은일이랑 겹치면서 미래를 향해 뛰어갈것이다,"노력,용기,자존심,끈기",04:23,224,108234.86402927500
1939,children&Adolescents,train,male,17.0,,Lonely,I'm walking with an umbrella,Life is hard,The usual routine will be repeated,Joy,,외롭다,우산을 쓰고 걸어가고 있다,인생이 힘들어서,평소와 같은 일상이 반복될것이다,기쁨,04:59,222,21184.26163079130
1942,adult,train,female,20.0,,Happy,be running late,Happy,Go home.,Love,,행복하다,늦고있다,행복하다,집에가다,사랑,02:48,89,9486.794089386820
1943,adult,train,female,26.0,,Happy,a reverie,Going to school,take a class,Boots,,행복하다,몽상,학교가는 중,수업을 듣는다,장화,02:02,55,12164.551389867200
1944,adult,train,female,20.0,,Happy,to be playing in the puddle of rain,I like the feeling of rain,Other friends come to play with me and play in the water together,a towel to dry later,,행복하다,빗물웅덩이에서 물장구를 치며 놀고있다,비가 내리는 기분이 좋아서,다른 친구도 같이 놀러와서 함께 물장구를 친다,나중에 물기를 닦을 수건,05:34,450,35695.2263964117
1945,adult,test,female,20.0,,Glad,Keeping out of the rain with an umbrella,I was on my way home,I am going home.,It's not a problem,,기쁘다,우산을쓰고 비를 피하는 중,집에 가느라,집에간다,앖다,01:39,79,16466.861389117900
1946,adult,train,male,20.0,,Happy,be in the rain,I'm excited about the rain,My clothes are getting wet,new clothes,,행복하다,비를 맞고 있다,비가 와서 신났다,옷이 젖는다,새 옷,01:14,148,20397.439836764300
1947,adult,train,male,21.0,,Want to avoid it,be sheltering from the rain in an umbrella,I'm on my way home,I'm going home,a hot drink.,,피하고싶다,우산속에서 비를 피하고 있다,집으로 가고 있어서,집으로 갈 것이다,따뜻한 음료.,02:40,136,11360.973075265100
1948,adult,train,female,23.0,,Glad,"Laughing, waiting for your friend",It just rained,Meeting a friend,Go inside. Because my clothes wet…,,기쁘다,웃고있음 친구기다림,그냥 비가와서,친구를 만남,실내 들어간 것 옷 젖으니가…,01:25,116,17355.60732849860
1949,adult,train,female,24.0,,Have no idea.,Moving to appointment location,It rained on the way there,I walk down the street with an umbrella and go inside,a shelter from the rain,,아무 생각이 없다,약속 장소로 이동하는중,가는 도중에 비가 와서,우산을 쓰고 거리를 걷다가 실내로 들어간다,비를 피할 장소,01:44,117,17825.134069051700
1950,adult,train,female,24.0,,Glad,to be feeling the wind after exercising,The weather is so nice,You're working out hard,new sportswear,,기쁘다,운동하고 바람을 느끼고 있다,날씨 너무 좋다,운동 열심히 한다,새 운동복 ,06:23,106,14089.564065755100
1952,adult,train,female,21.0,,Want to avoid it,I went home with an umbrella.,I'm not going home,My feet are getting wet.,Boots,,피하고싶다,우산을 쓰고 집을 가고있다.,집 가믄 길니여서,발이 젖는다.,장화,01:13,73,13380.952807454200
1953,adult,train,female,20.0,Kindergarten student,Glad,Going home,Because it's raining,Arrived at home,Mom.,유치원생,기쁘다,집가는중,비가와서,집에 도착함,엄마,01:35,77,9789.53280142504
1954,adult,train,female,21.0,,Sad,I'm running with a book on my head to avoid the rain,I know how to go home after class,I feel mixed up when I go home and read a terrible book,money to buy a book,,슬프다,비를 피하려 책을 머리에 쓰고 뛰고 있습니다,수업 끝나고 집 가는 길압니다,집에 가서 엉망인 책을 보며 착잡한 기분이 듭니다,책을 살 돈,02:22,125,13993.685751608100
1955,adult,train,female,21.0,,Want to avoid it,They are entering the building to escape the rain,It suddenly rained,I feel like taking a shower,"Time to take a shower, time to stay home",,피하고싶다,비를 피해 건물 안으로 들어가고있다,갑자기 비가와서,샤워하고 싶어질 것 같다,"샤워할 시간, 집에 있을 수 있는 시간",03:45,112,5517.899600881810
1956,adult,train,female,22.0,,Angry,,I don't have an umbrella,I will go home in the rain,Umbrella,,화가난다,,우산이 없어서,비를맞으며 집에갈것이다,우산,02:21,170,23913.080836275000
1957,adult,train,female,20.0,,It's empty but comfortable,I'm spacing out,I like the smell of rain,a collection house,People,,공허하지만 편안하다,멍때리는중,비의 냄새를 좋아해서,집감,사람,01:47,93,12226.45288546420
1958,adult,train,female,20.0,Moon Byul,Have no idea.,keep one's hands open,It says to write it down in the description,be struck by thunder,Boyfriend,문별,아무생각이 없다,손을 벌리고 있다,설명에 그렇게 적으라고 써져있어서,천둥에 맞는다,남자친구,01:51,102,13237.56631612930
1959,adult,train,female,20.0,a man I don't know,Happy,Feeling the rain,To feel the rain,a happy thing,None.,모르는 남자,행복하다,비를 느끼는 중,비를 느끼러,행복한 일,없음,01:37,73,11395.08084968590
1960,adult,train,male,29.0,,Sad,be spaced out,have no umbrella,I will bring an umbrella My younger brother,Umbrella,,슬프다,멍때리고있다,우산이 없다,우산을 가지고 올것이다 동생이,우산,00:37,49,11077.11670347810
1961,adult,train,female,20.0,,I don't care much,to be listening to the rain while waiting for sb,waiting for someone,My date is coming,AirPods? Songs?,,별생각없다,누군가를 기다리면서 빗소리를 듣고 있다,누군가를 기다리느라,약속 상대가 온다,에어팟? 노래?,02:45,118,13507.429078174700
1962,adult,train,male,20.0,,I'm tired,I'm walking,a situation where one has to go home without an umbrella,My clothes are getting wet,Umbrella,,힘들다,걷고있다,우산 없이 집에 가야하는 상황,옷이 젖는다,우산,02:11,80,8234.75144485081
1963,adult,train,female,20.0,,Want to avoid it,I'm avoiding the rain with an umbrella,It rained on the way somewhere,I don't think I'll go home in the rain because I have an umbrella.,The consolation of the person you love and your favorite song,,피하고싶다,우산을 쓰고 비를 피하고 있어요,어디를 향하는 길에서 비가와서,우산이 있기 때문에 비를 엄청 맞으면서 집을 가진 않을 것 같다.,사랑하는 사람의 위로와 좋아하는 노래,01:59,106,15192.840569466000
1964,adult,train,female,21.0,,Glad,"Holding an umbrella,",the way home,It's falling,an overcoat,,기쁘다,"우산들고 ,",집 가는 길,넘어진다,외투,01:20,46,13138.15212327750
1966,adult,train,female,19.0,,Sad,I'm getting wet in the rain without an umbrella,"I can't afford to pack an umbrella because I have a sad incident, but I just want bad things to pass by like rain.",I think good things will happen after a cry.,a good rest,,슬프다,우산도없이 처량하게 비를 맞고 있어요,슬픈 일이 있어서 우산 챙길 여유로 없고 그저 안 좋은 일이 비처럼 지나가기를 원해요.,한바탕 울고 나면 좋은 일이 생길 것 같아요.,충분한휴식,01:20,122,13857.090316703100
1968,adult,train,female,21.0,,Glad,I'm enjoying the romance on a rainy day with an umbrella,I'm waiting for my boyfriend,I will meet my boyfriend and go on a date,Raincoat,,기쁘다,우산을 쓰고 비오는 날의 낭만을 즐기고 있습니다,남친 기다리고 있다,남친을 만나고 데이트에 갈것입니다,우비,02:01,60,12277.92955629700
1969,adult,train,female,20.0,,Happy,Sitting and watching the rain,I like the sound of rain,A new day will begin when you enter the house,That's it,,행복하다,앉아서 비 감상, 빗소리가 좋아서,집에 들어가면 새로운 하루가 시작될 것이다,고요,03:02,187,17549.755105271300
1970,adult,test,female,25.0,,Want to avoid it,in the rain,Just.,"My clothes are all wet,",Raincoat,,피하고싶다,비를 맞고 있음,그냥,옷이 다 젖음,우비,01:14,59,12299.006833460100
1971,adult,train,female,26.0,,Sad,Walk.,Walk.,Hail,Raincoat,,슬프다,산책,산책,우박,우비,02:32,59,17323.755540512300
1972,adult,train,female,19.0,,Happy,Happy,I just finished working out,a sportsman,Shoes,,행복하다,행복한,방금 운동 다 했어요,운동원,신발,03:28,158,8186.986378951240
1973,adult,train,female,20.0,,Happy,be on one's,• I happened to be in the rain,be unpredictable,fine weather,,행복하다,여행하고 있다 ,• 우연히 비를 만나서,예측할 수없다,좋은 날씨,01:44,100,17246.16116762690
1974,adult,train,female,20.0,,Have no idea.,stand with an umbrella,"I was just there, but it rained",It will stop raining,Sunlight and Dehumidifier,,아무 생각이 없다,우산을 들고 서 있다,그냥 있는데 비가 내려서,비가 그칠 것이다,햇빛과 제습기,01:50,112,11526.663071610600
